date.difference,mag.dist,date.diff,Hydrogenoanaerobacterium,Granulicatella,Coprococcus,Phascolarctobacterium,Victivallis,Dorea,Desulfosporosinus,Ruminococcus,Peptostreptococcus,Sarcina,Marvinbryantia,Subdoligranulum,Akkermansia,Veillonella,Campylobacter,Tetragenococcus,Dialister,Pantoea,Pseudomonas,Enterorhabdus,Christensenella,Collinsella,Candidatus.Arthromitus,Bacillus,Gemella,Parabacteroides,Faecalibacterium,Anaerotruncus,Streptococcus,Alistipes,Anaerostipes,Anaerosporobacter,Clostridium,Butyricimonas,Coprobacillus,Holdemania,Alkalispirillum,Macellibacteroides,Propionispora,Enterobacter,Peptococcus,Finegoldia,Escherichia,Klebsiella,Oscillibacter,Halorhodospira,Lactobacillus,Serratia,Shigella,Bilophila,Pseudobutyrivibrio,Blautia,Morganella,Providencia,Salmonella,Eubacterium,Sutterella,Peptoniphilus,Adlercreutzia,Corynebacterium,Parvimonas,Parasutterella,Tatumella,Bacteroides,Butyrivibrio,Flavonifractor,Barnesiella,Desulfovibrio,Prevotella,Roseburia,Lachnospira,Thalassospira,Pectobacterium,Acetitomaculum,Odoribacter,Mannheimia,Gordonibacter,Leuconostoc,Paludibacter,Sporobacter,Aquisalimonas,Aggregatibacter,Sporomusa,Moryella,Actinomyces,Gardnerella,Eikenella,Oribacterium,Erysipelatoclostridium,Varibaculum,Oscillospira,Actinobacillus,Bifidobacterium,Haemophilus,Anaerofilum,Paenibacillus,Fusobacterium,Megasphaera,Herbaspirillum,Papillibacter,Johnsonella,Thiothrix,Enorma,Porphyromonas,Dysgonomonas,Olsenella,Flavobacterium,Enterococcus,Cronobacter,Intestinimonas,Pediococcus,Shuttleworthia,Alicyclobacillus,Robinsoniella,Erwinia,Citrobacter,Chromobacterium,Plesiomonas,Aeromonas,Anaerococcus,Candidatus.Armantifilum,Flexibacter,Devosia,Chryseobacterium,Planifilum,Turicibacter,Anaeroplasma,Natranaerovirga,Howardella,Brevundimonas,Cellvibrio,Lonsdalea,Rahnella,Hafnia,Yersinia,Francisella,Methylobacter,Rhodobacter,Dechloromarinus,Ewingella,Thermus,Nitrosomonas,image_paths
93,0.498076,2013-01-26 - 2013-04-29,0.000116,0.0,0.023239,0.003697,2.6e-05,0.004652,0.0,0.021943,0.00028,0.000651,5.4e-05,0.023017,0.016977,0.001589,1.7e-05,0.0,0.001922,3.5e-05,0.000838,0.0,3.5e-05,0.001968,0.0,2.7e-05,0.000124,0.009106,0.020287,0.004679,0.002608,0.012042,0.013167,0.000253,0.007603,0.007067,1.4e-05,1.9e-05,6.8e-05,0.0,6.1e-05,1.4e-05,3.2e-05,0.0,0.000102,0.0,3.3e-05,4.3e-05,0.011417,0.006694,1.4e-05,0.000299,0.0017,0.025865,0.0,0.0,6.4e-05,0.010267,0.003053,0.0,0.002057,0.0,0.0,0.000989,0.0,0.014415,0.006336,6.8e-05,0.000477,0.01059,6.8e-05,0.013354,0.012668,0.000297,0.00027,0.00083,0.002618,0.0,8.8e-05,1.4e-05,0.0,1e-05,0.0,8.6e-05,0.0,0.000333,3.4e-05,0.0,0.0,1.4e-05,0.000101,0.0,2.6e-05,3.8e-05,0.000916,0.0,4e-05,0.0,0.000121,0.0,0.000369,4.8e-05,0.0,0.0,0.0,0.0,0.0,1.4e-05,0.001152,1.4e-05,0.142542,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051,0.0,0.0,0.000363,0.000216,0.047852,0.0,0.0,0.0,0.0,0.0,0.000121,0.0,./imgs/2013-01-26 - 2013-04-29.png
134,0.358181,2013-01-26 - 2013-06-09,6.5e-05,8e-06,0.021203,0.00495,0.000572,0.009748,0.0,0.011921,0.0025,0.000125,0.000393,0.022715,0.0181,2.7e-05,0.0,0.0,0.011349,8.1e-05,0.000121,0.0,3.2e-05,7.6e-05,0.0,2.7e-05,0.001258,0.006021,0.003181,0.008403,0.002455,0.01457,0.014089,0.000248,0.01149,0.001725,1.4e-05,5.3e-05,6.8e-05,0.0,6.1e-05,6e-06,0.0,1.2e-05,7.8e-05,0.0,0.000636,0.0,0.001504,0.006536,1.7e-05,0.002098,0.000977,0.01915,1.2e-05,0.0,6.9e-05,0.018934,0.002493,7.8e-05,0.002276,8e-06,8e-06,3.5e-05,0.0,0.017817,0.005224,1.2e-05,0.001921,0.010042,0.000179,0.026331,0.018245,0.031863,1.9e-05,0.0011,0.000349,0.000305,8.8e-05,0.000139,0.0,2.7e-05,0.0,2.3e-05,0.0,0.000333,1.4e-05,0.0,0.0,1.4e-05,0.000128,5.9e-05,2.7e-05,4.9e-05,0.000284,1.6e-05,2e-05,1.2e-05,0.00038,8e-06,5.4e-05,3.2e-05,0.0,0.0,0.0,8e-06,0.0,1.4e-05,2e-06,6e-06,0.020259,1.4e-05,0.0,0.0,0.0,3.5e-05,0.0,0.0,5.5e-05,0.0,0.0,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-01-26 - 2013-06-09.png
139,0.700061,2013-02-25 - 2013-07-14,0.000305,0.0,0.004027,0.009457,1.8e-05,0.003709,0.0,0.019152,0.004282,0.002468,0.002274,0.000958,0.01422,9.7e-05,2.3e-05,0.0,0.009743,0.000124,0.0,0.0,0.000466,0.000281,0.0,7.9e-05,0.000612,0.034148,0.128593,0.011841,0.009724,0.01155,0.019509,0.00036,0.05179,0.002116,0.0,3.5e-05,3.4e-05,0.000226,2.3e-05,0.010105,0.000185,2.3e-05,0.000144,4.5e-05,0.001174,0.0,0.012531,3.5e-05,0.0,0.001472,0.002548,0.052511,0.00017,0.0,0.000379,0.100849,0.002182,0.0,0.000166,0.000114,0.000218,0.000286,0.000158,0.027662,0.007492,3.5e-05,4.5e-05,0.005729,0.000154,0.027414,0.027802,0.007052,0.00481,0.000339,0.000305,0.000355,5.3e-05,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.000339,5e-06,0.0,0.0,0.0,2.3e-05,0.000362,0.000195,0.0,0.00019,0.0,3.5e-05,0.000102,0.002056,0.000129,4.5e-05,2.3e-05,0.0,0.00061,9e-05,0.0,4.5e-05,0.0,0.0,1.8e-05,0.05878,0.0,0.0,0.0,0.0,1.8e-05,0.0,2.8e-05,0.0,0.0,0.0,0.000113,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-02-25 - 2013-07-14.png
166,0.614856,2013-02-25 - 2013-08-10,0.000305,0.0,0.001993,0.000173,0.000207,0.006475,0.0,0.037754,0.004839,0.00162,0.001898,0.001064,0.014293,8e-06,2.3e-05,0.0,0.000616,0.000165,0.0,4.1e-05,0.00047,0.001556,0.0,7.1e-05,0.001297,0.031982,0.18798,0.010473,0.009546,0.016871,0.007871,0.000108,0.046749,0.002342,0.0,5.5e-05,3.4e-05,0.000226,2.3e-05,0.010105,0.000199,1.5e-05,7.5e-05,4.5e-05,0.003598,0.0,0.000282,0.004448,6.5e-05,0.001401,0.00515,0.013899,0.00017,0.0,0.000173,0.002372,0.00021,0.0,0.000131,4.9e-05,0.000243,0.000569,0.000158,0.008383,0.029011,6.1e-05,0.004337,0.00792,5.4e-05,0.009986,0.001309,0.001378,0.004744,0.000523,0.000981,0.000357,6.5e-05,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.000241,2.6e-05,0.0,0.0,7.7e-05,0.000103,0.000362,0.001657,4.5e-05,0.000464,5.3e-05,8e-06,9.4e-05,0.002058,0.000147,0.000569,1e-05,0.0,0.00061,9e-05,8e-06,4.5e-05,0.0,0.0,0.0,0.106197,8e-06,0.000122,8e-06,0.0,8e-06,0.0,7e-05,0.0,0.0,0.0,9.7e-05,0.0,8e-06,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-02-25 - 2013-08-10.png
190,0.671793,2013-02-25 - 2013-09-03,0.000305,0.0,0.003758,0.001358,0.000361,0.007043,0.0,0.013182,0.004879,0.00242,0.001816,0.001321,0.014216,0.000333,2.3e-05,0.0,0.001537,6.6e-05,7.9e-05,0.0,0.000212,0.000226,0.0,4.2e-05,0.001364,0.030307,0.089908,0.011997,0.010383,0.013156,0.030426,0.000124,0.048428,0.002289,0.0,5.5e-05,3.4e-05,0.000226,2.3e-05,0.010105,0.000199,2.3e-05,0.000181,2.2e-05,0.002797,0.0,0.009812,0.005367,6e-05,0.001637,0.007139,0.035418,0.00017,0.0,0.000321,0.069246,8.2e-05,0.0,0.000141,6.9e-05,0.000271,0.000716,0.000149,0.004685,0.010435,9.3e-05,0.001063,0.006021,0.000307,0.017644,0.022663,0.031487,0.004942,0.000216,0.000799,0.000336,0.0,0.0,0.0,4.2e-05,0.0,2.3e-05,0.0,0.000302,2.3e-05,0.000264,0.0,9e-06,2.3e-05,0.000362,0.000526,4.6e-05,4.1e-05,0.0,8.3e-05,7e-05,0.002082,0.000133,0.00033,1.4e-05,0.0,0.00061,9e-05,9e-06,4.5e-05,0.0,0.0,0.0,0.129755,1.4e-05,1.9e-05,0.0,0.0,0.0,0.0,9e-05,2.8e-05,0.0,0.0,7.1e-05,0.0,0.0,2.3e-05,0.000111,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,0.0,0.0,./imgs/2013-02-25 - 2013-09-03.png
211,0.684382,2013-02-25 - 2013-09-24,0.000305,0.0,0.00293,6.2e-05,0.000382,0.003814,3.2e-05,0.004268,0.004836,0.002578,0.001906,0.000695,0.014314,0.000191,2.3e-05,0.0,0.001513,0.024758,1.1e-05,0.0,0.000342,0.001113,0.0,5.8e-05,0.001288,0.038646,0.131226,0.011869,0.008419,0.014895,0.028986,0.000124,0.050876,0.001916,0.0,7.5e-05,3.4e-05,0.000226,2.3e-05,0.009956,0.000308,2.3e-05,0.000349,3e-06,0.001413,0.0,0.001749,0.000186,3.2e-05,0.002093,0.001525,0.000549,0.00017,0.0,0.00033,0.017239,4.6e-05,3.7e-05,0.000192,0.0,0.000271,0.000506,0.000158,0.039447,0.032697,4.8e-05,0.001333,0.006555,0.000312,0.002015,0.050002,0.006035,0.004765,0.000515,0.000922,0.000373,0.0,0.0,0.0,0.000106,0.0,2.3e-05,0.0,0.000307,2e-06,4.8e-05,0.0,2.1e-05,0.00011,0.000362,0.000624,9.6e-05,0.000457,0.0,7.4e-05,0.000102,0.00208,0.000147,0.00039,3.5e-05,0.0,0.00061,9e-05,0.0,4.5e-05,0.0,1.1e-05,3.7e-05,0.143458,0.0,2.1e-05,0.0,0.0,0.0,0.0,7.9e-05,0.0,0.0,0.0,0.000113,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-02-25 - 2013-09-24.png
244,0.647429,2013-02-25 - 2013-10-27,0.000305,0.0,0.00882,0.001486,0.000123,0.013745,0.0,0.012259,0.0083,0.002585,0.002177,0.000954,0.014362,0.000136,1.5e-05,0.0,0.000128,0.000118,0.000185,8e-06,0.000314,0.004271,0.0,5.4e-05,0.003352,0.03368,0.11979,0.01174,0.009766,0.015009,0.018967,0.000124,0.048078,0.001839,2.1e-05,0.000114,3.4e-05,0.000226,2.3e-05,0.010052,0.00014,2e-06,0.000207,0.000954,0.003551,1.2e-05,0.002101,0.096843,2.1e-05,0.000135,0.034588,0.027537,0.000133,0.0,0.000388,0.021436,0.000217,0.00263,8.9e-05,5.8e-05,8e-06,0.000773,0.000158,0.008336,0.006803,0.000242,0.006926,0.006493,0.00031,0.016799,0.033404,0.015944,0.00475,0.000531,0.001051,0.000303,7.4e-05,0.0,0.0,0.000156,2.5e-05,2.3e-05,0.0,0.000314,5.5e-05,1.6e-05,2.5e-05,8e-06,2.6e-05,0.000497,0.0023,0.0,0.000134,8e-06,0.000205,6.5e-05,0.001939,6.1e-05,0.000551,1.5e-05,1.2e-05,0.000581,7.4e-05,3.3e-05,4.5e-05,0.0,0.0,1.6e-05,0.000313,3.3e-05,0.000251,8e-06,0.0,0.0,0.0,6.1e-05,8e-06,0.0,0.0,0.00241,0.0,8e-06,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-02-25 - 2013-10-27.png
258,0.605532,2013-02-25 - 2013-11-10,0.000305,0.0,0.006861,0.001847,0.000242,0.005854,0.0,0.000838,0.004592,0.002627,0.002181,0.001253,0.014343,0.000191,2.3e-05,0.0,0.004796,0.001725,0.0,2e-05,0.000116,0.000215,0.0,7.9e-05,0.001115,0.039091,0.108974,0.012219,0.004525,0.013148,0.031636,0.000124,0.051712,0.002375,0.0,1.4e-05,3.4e-05,0.000226,2.3e-05,0.007672,0.000237,2.3e-05,4.8e-05,5e-06,0.002406,0.0,1.1e-05,0.009783,0.0,0.001872,0.025004,0.00397,0.000155,0.0,0.000386,0.055584,0.000203,3e-05,0.000182,3e-05,0.000271,6.4e-05,0.000158,0.033086,0.002106,2e-05,0.000941,0.006934,0.000284,0.016949,0.019192,0.016951,0.004805,0.000486,0.000883,0.000373,3e-05,0.0,0.0,6e-05,0.0,2.3e-05,0.0,0.000339,3e-06,4e-05,0.0,1e-05,1.2e-05,0.000362,0.000737,1e-05,3.3e-05,0.0,4.5e-05,9.2e-05,0.002091,8.7e-05,5.1e-05,8e-06,0.0,0.00061,9e-05,0.0,4.5e-05,0.0,0.0,1.5e-05,0.076092,1.5e-05,0.0,0.0,0.0,0.0,0.0,6e-05,1e-05,0.0,0.0,8.8e-05,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-02-25 - 2013-11-10.png
292,0.54136,2013-02-25 - 2013-12-14,0.000242,0.0,0.001962,0.006876,0.000435,0.010047,0.0,0.006632,0.004859,0.002614,0.000805,0.000473,0.008278,0.000129,1.7e-05,0.0,0.006177,7.7e-05,1.8e-05,0.0,5.1e-05,0.000335,0.0,4.6e-05,0.001351,0.01959,0.027951,0.007738,0.009913,0.008841,0.033865,0.000124,0.044077,0.000464,9.6e-05,0.000347,4e-06,0.000226,2.3e-05,0.009985,9e-06,1.1e-05,0.000349,3.9e-05,0.000201,0.0,0.001928,0.000516,3.9e-05,0.000753,0.017774,0.067776,0.000146,0.0,0.000312,0.01909,9.5e-05,6e-06,0.000138,0.0,0.000271,0.001461,0.000158,0.034148,0.014574,5.4e-05,0.000159,0.003506,0.000294,0.002107,0.000271,0.017687,0.003988,0.000363,0.001236,0.000337,0.0,0.0,2.4e-05,5.4e-05,0.0,1.7e-05,0.0,1.5e-05,2.8e-05,0.001122,0.0,0.0,1.7e-05,0.000362,2.8e-05,3e-05,0.000251,9e-06,1.8e-05,7.8e-05,0.00201,8.7e-05,8.1e-05,1.3e-05,0.0,0.00061,9e-05,2.1e-05,4.5e-05,0.0,0.0,0.0,0.131088,6e-06,0.0,0.0,0.0,0.0,0.0,9e-05,1.5e-05,0.0,0.0,0.000113,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,6e-06,0.000522,0.0,0.0,0.0,0.0,0.0,./imgs/2013-02-25 - 2013-12-14.png
328,0.352215,2013-02-25 - 2014-01-19,0.000305,0.0,0.018442,6.8e-05,0.000224,0.002768,0.0,0.009905,0.001413,0.00182,0.000423,0.000577,0.03544,9.1e-05,5.2e-05,0.0,0.008259,0.011069,2.1e-05,0.0,0.000179,0.005177,0.0,4.7e-05,0.00021,0.014914,0.044757,0.002904,0.009796,0.009438,0.016055,0.000108,0.042288,0.000986,0.000266,0.000395,3.4e-05,0.000226,2.3e-05,0.010084,0.000123,2.3e-05,2.3e-05,4.5e-05,0.0003,2.1e-05,0.010498,1.1e-05,0.0,0.000233,0.01391,0.000875,9e-05,0.0,7e-06,0.007058,3.4e-05,0.0,1e-05,1.1e-05,0.000223,0.000604,0.000158,0.009917,0.010128,7.5e-05,0.001216,0.000775,0.000328,0.012485,0.00806,0.013268,0.003488,0.000456,2.4e-05,0.000213,5.3e-05,5.3e-05,3.2e-05,4.3e-05,0.000208,7e-06,0.000101,0.000328,2e-05,0.000139,1.6e-05,7.5e-05,2e-06,0.000314,2.5e-05,1.1e-05,8.6e-05,4.8e-05,2.7e-05,7.5e-05,0.001052,0.000327,0.00434,2.3e-05,0.0,0.00061,9e-05,0.0,4.5e-05,0.0,0.0,0.0,0.000362,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0,0.0,0.0,0.000113,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-02-25 - 2014-01-19.png
357,0.536822,2013-02-25 - 2014-02-17,9.6e-05,0.0,0.000596,0.011645,0.000251,0.003104,7e-06,0.10998,0.002467,0.002292,0.001189,0.001507,0.006054,4e-05,1.6e-05,0.0,0.008238,0.000102,9.1e-05,7e-06,6.5e-05,0.000504,0.0,6.8e-05,0.000408,0.039222,0.054288,0.001692,0.009618,0.000175,0.018203,5.1e-05,0.03981,0.000721,0.000674,6e-06,6.4e-05,0.000226,2.3e-05,0.010105,7e-06,5e-06,9.7e-05,4.5e-05,0.000249,7e-06,0.002709,0.000339,0.0,2.6e-05,0.005402,0.060132,0.000141,0.0,0.000405,0.003181,0.000476,7e-06,0.000169,1.5e-05,0.000231,0.001718,0.000158,0.003622,0.014485,7.7e-05,0.005278,0.003084,0.000248,0.015624,0.006727,0.011196,0.00048,0.000407,0.000195,0.00034,8.7e-05,5.1e-05,0.0,0.0,0.0,2.3e-05,0.0,0.001355,0.000148,0.0,6.6e-05,2.6e-05,0.000112,0.000289,1e-05,0.0,0.000209,0.0,2.9e-05,0.000102,0.001683,3.2e-05,9e-06,2.4e-05,0.0,0.00061,9e-05,7e-06,4.5e-05,0.0,0.0,0.0,0.070638,1.5e-05,4.4e-05,0.0,0.0,7e-06,0.0,7.9e-05,0.0,0.0,0.0,0.000106,0.0,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-02-25 - 2014-02-17.png
391,0.727264,2013-02-25 - 2014-03-23,3.9e-05,0.0,0.002701,0.011402,7.7e-05,0.013867,0.0,0.091384,0.004985,0.002758,0.001635,0.002886,0.007223,0.000459,2.3e-05,0.0,0.00517,0.000124,0.0,0.0,0.000337,0.000927,0.0,7.9e-05,0.001447,0.025674,0.107017,0.009222,0.0098,0.009019,0.030287,0.000641,0.04955,0.000353,0.0,7.9e-05,8.1e-05,0.000226,2.3e-05,0.010105,0.000344,2.3e-05,0.00013,4.5e-05,0.00067,0.0,0.001027,0.000153,0.0,0.001145,0.021751,0.083563,0.00017,0.0,0.000441,0.010884,0.001956,0.0,7.6e-05,0.0,0.000271,0.003807,0.000158,0.014076,0.013929,0.0,0.001281,0.004272,0.000339,0.010368,0.001013,0.014796,0.004951,7.2e-05,6.9e-05,0.000373,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.000339,5.4e-05,0.0,0.0,0.0,2.3e-05,0.000362,3.4e-05,0.0,0.00026,0.0,0.0,0.000102,0.002091,0.000147,0.000414,2.3e-05,0.0,0.00061,9e-05,0.0,4.5e-05,0.0,0.0,0.0,0.130492,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0,0.0,0.0,0.000113,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.000153,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-02-25 - 2014-03-23.png
433,0.570537,2013-02-25 - 2014-05-04,0.000101,4.3e-05,0.008897,0.003843,2e-05,0.006567,3.6e-05,0.035756,0.013207,0.002511,0.001733,0.005898,0.006891,4.3e-05,1e-05,0.0,0.006912,7.8e-05,4e-05,2.3e-05,9.5e-05,0.000812,0.0,7.9e-05,0.003051,0.03415,0.051649,0.009619,0.006781,0.015214,0.02207,0.000111,0.100397,0.002401,0.000339,5.3e-05,1.1e-05,0.000226,2.3e-05,0.010059,2e-05,3.6e-05,9.2e-05,4.5e-05,0.00022,0.0,0.002379,0.000316,7e-06,6.7e-05,0.007011,0.062397,0.000163,0.0,0.000425,0.000854,0.001602,0.0008,0.000147,4.9e-05,0.000967,0.001171,0.000158,0.010935,0.01105,0.00031,0.00243,0.002848,0.000148,0.020663,0.001732,0.000449,0.00447,0.000248,0.000718,2e-06,9.9e-05,0.0,7e-06,0.0,0.0,2.3e-05,0.0,0.001149,0.000168,0.0,0.000161,4.3e-05,8.2e-05,0.000273,3.2e-05,6.9e-05,0.000155,0.000102,5.6e-05,9.2e-05,0.001357,0.001348,0.000162,1.3e-05,0.0,0.00061,9e-05,0.000135,4.5e-05,0.0,7e-06,0.0,0.078606,4e-05,7.2e-05,0.0,0.0,1e-05,0.0,9e-05,4e-05,0.0,0.0,0.000677,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-02-25 - 2014-05-04.png
476,0.699713,2013-02-25 - 2014-06-16,0.00026,0.0,0.008368,0.001624,6e-05,0.007502,0.0,0.117306,0.004985,0.002633,0.001181,0.005066,0.008984,7e-05,2.3e-05,0.0,0.006679,9.4e-05,1e-05,1e-05,9.7e-05,0.000288,0.0,7.9e-05,0.001447,0.035018,0.128745,0.009897,0.010439,0.015608,0.019639,0.000191,0.047464,0.002206,0.0,2.9e-05,1.4e-05,0.000226,2.3e-05,0.01009,0.00019,1.3e-05,6.2e-05,4.5e-05,0.000644,1.5e-05,0.002527,4.5e-05,0.0,0.002264,0.017344,0.036367,0.00017,0.0,0.000421,0.040389,0.000351,0.0,0.000148,2.5e-05,0.000261,0.001519,0.000158,0.026922,0.010683,7e-05,0.000822,0.005753,0.000229,0.019899,0.02474,0.002263,0.004661,0.000165,0.000833,0.000373,1e-05,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.000319,3e-06,9.5e-05,0.0,0.0,1.7e-05,0.000362,1.4e-05,0.0,0.00025,0.0,4e-05,0.000102,0.002091,0.000147,7.5e-05,3.7e-05,0.0,0.00061,9e-05,0.0,4.5e-05,0.0,0.0,0.000245,0.048058,2e-05,0.0,8e-05,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.000113,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,1.5e-05,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,./imgs/2013-02-25 - 2014-06-16.png
532,0.337121,2013-02-25 - 2014-08-11,0.000305,0.0,0.010427,0.014093,0.0,0.001673,0.0,0.03194,0.004817,0.00549,0.001689,0.001652,0.013536,0.0,2.3e-05,0.000252,0.003564,0.003158,0.0,0.000252,0.000237,0.000246,0.0,7.9e-05,0.000152,0.01414,0.004593,0.010906,0.006281,0.01326,0.024176,0.000124,0.050691,0.003135,0.0,7.9e-05,3.4e-05,0.000226,2.3e-05,0.010105,0.0,0.000229,2.3e-05,4.5e-05,0.00028,0.0,0.002837,0.0,0.0,0.000966,0.018984,0.010539,2e-06,0.0,0.001242,0.007476,0.000134,0.0,0.000986,0.0,0.002927,5.7e-05,0.000158,0.020281,0.01295,0.0,0.000676,0.000937,2e-06,0.00464,0.008751,0.002605,0.000183,2.6e-05,0.000628,0.00333,0.0,0.0,0.000673,0.0,0.0,2.3e-05,0.0,0.000339,2.3e-05,0.0,0.0,0.0,2.3e-05,0.000362,3.4e-05,0.0,0.00026,0.0,0.0,0.000102,1.3e-05,0.000147,4.5e-05,2.3e-05,0.0,0.00061,9e-05,0.0,4.5e-05,0.0,0.000168,0.0,0.000362,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0,0.0,0.0,5.5e-05,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.000168,0.0,0.0,0.0,0.0,0.0,0.0,0.000168,./imgs/2013-02-25 - 2014-08-11.png
543,0.422036,2013-02-25 - 2014-08-22,0.000262,0.0,0.00441,0.00723,0.000333,0.010051,2.9e-05,0.042134,0.004985,0.00215,0.002,0.001762,0.001974,0.000203,2.3e-05,0.0,0.006563,6e-06,0.0,2.9e-05,0.000179,0.001963,0.0,7.9e-05,0.001447,0.001095,0.006781,0.011172,0.009071,0.008337,0.014515,6e-06,0.051633,0.004451,0.0,5e-05,3.4e-05,0.000226,6e-06,0.010105,0.0,2.3e-05,4.9e-05,4.5e-05,0.00016,0.0,0.002837,0.000593,0.0,0.000314,0.003227,0.04843,0.00017,0.0,0.000383,0.010936,3.4e-05,0.0,0.000517,0.0,0.000271,2.8e-05,0.000158,0.00911,0.008271,2.9e-05,0.001251,0.000677,0.000223,0.01046,0.006975,0.023576,0.000868,0.000155,0.002136,0.000373,0.0,0.0,2.9e-05,0.0,0.0,2.3e-05,0.0,0.000339,4.9e-05,0.000275,0.0,0.0,2.3e-05,0.000362,3.4e-05,0.0,1.4e-05,0.0,0.0,0.000102,0.002062,0.000147,4.5e-05,2.3e-05,0.0,0.00061,9e-05,2.9e-05,2e-06,0.0,0.0,2.9e-05,0.079826,0.0,0.0,0.0,0.0,0.0,7.2e-05,9e-05,0.0,0.0,0.0,0.000113,2.9e-05,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-02-25 - 2014-08-22.png
