date.difference,mag.dist,date.diff,Hydrogenoanaerobacterium,Granulicatella,Coprococcus,Phascolarctobacterium,Victivallis,Dorea,Desulfosporosinus,Ruminococcus,Peptostreptococcus,Sarcina,Marvinbryantia,Subdoligranulum,Akkermansia,Veillonella,Campylobacter,Tetragenococcus,Dialister,Pantoea,Pseudomonas,Enterorhabdus,Christensenella,Collinsella,Candidatus.Arthromitus,Bacillus,Gemella,Parabacteroides,Faecalibacterium,Anaerotruncus,Streptococcus,Alistipes,Anaerostipes,Anaerosporobacter,Clostridium,Butyricimonas,Coprobacillus,Holdemania,Alkalispirillum,Macellibacteroides,Propionispora,Enterobacter,Peptococcus,Finegoldia,Escherichia,Klebsiella,Oscillibacter,Halorhodospira,Lactobacillus,Serratia,Shigella,Bilophila,Pseudobutyrivibrio,Blautia,Morganella,Providencia,Salmonella,Eubacterium,Sutterella,Peptoniphilus,Adlercreutzia,Corynebacterium,Parvimonas,Parasutterella,Tatumella,Bacteroides,Butyrivibrio,Flavonifractor,Barnesiella,Desulfovibrio,Prevotella,Roseburia,Lachnospira,Thalassospira,Pectobacterium,Acetitomaculum,Odoribacter,Mannheimia,Gordonibacter,Leuconostoc,Paludibacter,Sporobacter,Aquisalimonas,Aggregatibacter,Sporomusa,Moryella,Actinomyces,Gardnerella,Eikenella,Oribacterium,Erysipelatoclostridium,Varibaculum,Oscillospira,Actinobacillus,Bifidobacterium,Haemophilus,Anaerofilum,Paenibacillus,Fusobacterium,Megasphaera,Herbaspirillum,Papillibacter,Johnsonella,Thiothrix,Enorma,Porphyromonas,Dysgonomonas,Olsenella,Flavobacterium,Enterococcus,Cronobacter,Intestinimonas,Pediococcus,Shuttleworthia,Alicyclobacillus,Robinsoniella,Erwinia,Citrobacter,Chromobacterium,Plesiomonas,Aeromonas,Anaerococcus,Candidatus.Armantifilum,Flexibacter,Devosia,Chryseobacterium,Planifilum,Turicibacter,Anaeroplasma,Natranaerovirga,Howardella,Brevundimonas,Cellvibrio,Lonsdalea,Rahnella,Hafnia,Yersinia,Francisella,Methylobacter,Rhodobacter,Dechloromarinus,Ewingella,Thermus,Nitrosomonas
99,0.56366,2014-05-04 - 2014-08-11,2.06060606060606e-06,4.34343434343434e-07,1.54545454545455e-05,0.000103535353535354,2.02020202020202e-07,4.94343434343434e-05,3.63636363636364e-07,3.85454545454545e-05,0.000182060606060606,8.08181818181818e-05,4.44444444444444e-07,7.62626262626263e-05,6.71212121212121e-05,4.34343434343434e-07,1.31313131313131e-07,2.54545454545455e-06,3.38181818181818e-05,3.26868686868687e-05,4.04040404040404e-07,2.31313131313131e-06,1.43434343434343e-06,1.06868686868687e-05,0,0,2.92828282828283e-05,0.000202121212121212,0.00056810101010101,1.3e-05,5.05050505050505e-06,1.97373737373737e-05,2.12727272727273e-05,1.31313131313131e-07,0.00152614141414141,5.59191919191919e-05,3.42424242424242e-06,2.62626262626263e-07,2.32323232323232e-07,0,0,4.64646464646465e-07,2.02020202020202e-07,1.94949494949495e-06,1.16161616161616e-06,0,6.06060606060606e-07,0,4.62626262626263e-06,3.19191919191919e-06,7.07070707070707e-08,1.04343434343434e-05,0.000120939393939394,0.000736727272727273,1.66666666666667e-06,0,1.68383838383838e-05,8.41414141414141e-05,1.48282828282828e-05,8.08080808080808e-06,8.47474747474747e-06,4.94949494949495e-07,1.97979797979798e-05,1.24040404040404e-05,0,9.44040404040404e-05,1.91919191919192e-05,3.13131313131313e-06,1.77171717171717e-05,3.82323232323232e-05,1.47474747474747e-06,0.000255585858585859,7.08989898989899e-05,2.17777777777778e-05,4.7e-05,2.24242424242424e-06,1.35959595959596e-05,3.36161616161616e-05,1e-06,0,6.72727272727273e-06,0,0,0,0,1.5030303030303e-05,1.92929292929293e-06,0,1.62626262626263e-06,4.34343434343434e-07,1.06060606060606e-06,6.41414141414141e-06,6.66666666666667e-07,6.96969696969697e-07,1.06060606060606e-06,1.03030303030303e-06,5.65656565656566e-07,1.01010101010101e-07,1.38383838383838e-05,1.51010101010101e-05,2.09090909090909e-06,3.63636363636364e-07,0,0,0,1.36363636363636e-06,0,0,1.62626262626263e-06,0,0.000797656565656566,4.04040404040404e-07,7.27272727272727e-07,0,0,1.01010101010101e-07,0,0,4.04040404040404e-07,0,0,6.28282828282828e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6969696969697e-06,0,0,0,0,0,0,1.6969696969697e-06
110,0.425455,2014-05-04 - 2014-08-22,1.46363636363636e-06,3.90909090909091e-07,4.07909090909091e-05,3.07909090909091e-05,2.84545454545455e-06,3.16727272727273e-05,6.36363636363636e-08,5.79818181818181e-05,0.000165381818181818,3.28181818181818e-06,2.42727272727273e-06,6.96363636363636e-05,4.47e-05,1.45454545454545e-06,1.18181818181818e-07,0,3.17272727272727e-06,7.63636363636363e-07,3.63636363636364e-07,5.45454545454545e-08,7.63636363636364e-07,1.04636363636364e-05,0,0,4.08909090909091e-05,0.0003005,0.000531181818181818,1.41181818181818e-05,2.08181818181818e-05,6.25181818181818e-05,6.86818181818182e-05,1.06363636363636e-06,0.00138209090909091,6.22909090909091e-05,3.08181818181818e-06,2.72727272727273e-08,2.09090909090909e-07,0,2.63636363636364e-07,4.18181818181818e-07,1.81818181818182e-07,5.36363636363636e-07,3.90909090909091e-07,0,5.45454545454546e-07,0,4.16363636363636e-06,2.51818181818182e-06,6.36363636363636e-08,2.24545454545454e-06,3.44e-05,0.000126972727272727,3.02727272727273e-06,0,3.81818181818182e-07,0.000107181818181818,1.48727272727273e-05,7.27272727272727e-06,3.36363636363636e-06,4.45454545454545e-07,1.12545454545455e-05,1.09e-05,0,1.65909090909091e-05,2.52636363636364e-05,2.55454545454545e-06,1.07181818181818e-05,1.97363636363636e-05,6.81818181818182e-07,9.27545454545455e-05,4.76636363636364e-05,0.000210245454545455,4.85272727272727e-05,8.45454545454545e-07,2.59454545454545e-05,3.40909090909091e-06,9e-07,0,2e-07,0,0,0,0,1.35272727272727e-05,1.08181818181818e-06,2.5e-06,1.46363636363636e-06,3.90909090909091e-07,9.54545454545455e-07,5.77272727272727e-06,6e-07,6.27272727272727e-07,1.28181818181818e-06,9.27272727272727e-07,5.09090909090909e-07,9.09090909090909e-08,6.40909090909091e-06,1.35909090909091e-05,1.88181818181818e-06,3.27272727272727e-07,0,0,0,9.63636363636364e-07,3.90909090909091e-07,0,6.36363636363636e-08,2.63636363636364e-07,1.10909090909091e-05,3.63636363636364e-07,6.54545454545455e-07,0,0,9.09090909090909e-08,6.54545454545455e-07,0,3.63636363636364e-07,0,0,7.18181818181818e-06,2.63636363636364e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0.509016,2014-05-04 - 2014-08-25,1.80530973451327e-06,3.80530973451327e-07,9.50973451327434e-05,0.000139044247787611,1.76991150442478e-07,8.5132743362832e-06,3.1858407079646e-07,0.000357238938053097,0.000148522123893805,1.43185840707965e-05,2.23008849557522e-06,3.89734513274336e-05,3.89203539823009e-05,3.80530973451327e-07,1.15044247787611e-07,0,4.24778761061946e-07,0.000151300884955752,6.99115044247788e-07,2.0353982300885e-07,1.25663716814159e-06,3.09557522123894e-05,0,0,3.92743362831858e-05,0.000168495575221239,0.00064075221238938,4.19469026548673e-06,3.10619469026549e-05,8.36017699115044e-05,8.82300884955752e-05,1.15044247787611e-07,0.00128843362831858,7.76106194690266e-06,2.46902654867257e-06,1.23893805309735e-07,2.0353982300885e-07,0,1.05309734513274e-06,4.75309734513274e-05,1.76991150442478e-07,5.2212389380531e-07,4.86725663716814e-07,5.30973451327434e-07,2.45132743362832e-06,6.99115044247788e-07,4.05309734513274e-06,2.44247787610619e-06,2.92035398230089e-07,9.47787610619469e-06,0.000153814159292035,4.76637168141593e-05,2.41592920353982e-06,0,7.34513274336283e-07,3.15575221238938e-05,2.34513274336283e-05,7.07964601769912e-06,2.44247787610619e-06,4.33628318584071e-07,1.09557522123894e-05,8.09734513274336e-06,0,0.000142115044247788,2.71592920353982e-05,2.74336283185841e-06,1.28407079646018e-05,2.53628318584071e-05,1.69026548672566e-06,7.17699115044248e-05,5.1929203539823e-05,5.31858407079646e-06,2.76991150442478e-05,1.09734513274336e-06,1.63362831858407e-05,3.31858407079646e-06,8.76106194690265e-07,0,6.19469026548673e-08,0,0,0,0,1.31681415929204e-05,6.3716814159292e-07,0,1.42477876106195e-06,3.80530973451327e-07,9.29203539823009e-07,5.61946902654867e-06,5.84070796460177e-07,8.84955752212389e-08,9.29203539823009e-07,9.02654867256637e-07,4.95575221238938e-07,8.8495575221239e-08,6.49557522123894e-06,1.18230088495575e-05,1.30088495575221e-06,3.1858407079646e-07,0,0,0,1.19469026548673e-06,0,0,6.3716814159292e-07,1.23008849557522e-06,0.000312566371681416,3.53982300884956e-07,6.3716814159292e-07,0,0,8.8495575221239e-08,0,0,3.53982300884956e-07,3.53982300884956e-07,0,6.99115044247788e-06,0,0,0,0,0,0,0,0,0,6.99115044247788e-07,0,0,0,0,0,0,0,0,0,0,0,0
147,0.459544,2014-05-04 - 2014-09-28,1.38775510204082e-06,2.92517006802721e-07,6.21768707482993e-05,1.96666666666667e-05,1.83673469387755e-07,5.16938775510204e-05,2.44897959183673e-07,0.000117843537414966,0.000123755102040816,7.93877551020408e-06,5.23809523809524e-07,3.16258503401361e-05,4.86938775510204e-05,1.10204081632653e-06,1.08843537414966e-07,0,3.74149659863946e-06,7.48299319727891e-08,1.4421768707483e-06,1.56462585034014e-07,8.0952380952381e-07,6.90476190476191e-06,5.57823129251701e-07,0,3.05986394557823e-05,1.53945578231293e-05,0.000714108843537415,1.86734693877551e-05,1.83197278911565e-05,5.42176870748299e-06,6.32721088435374e-05,1.66666666666667e-06,0.0010292925170068,1.73265306122449e-05,2.30612244897959e-06,1.7687074829932e-07,1.56462585034014e-07,0,4.42176870748299e-07,4.76190476190476e-08,1.36054421768707e-07,4.01360544217687e-07,9.43537414965986e-06,0,5.64625850340136e-07,0,2.59183673469388e-06,1.0265306122449e-05,3.58503401360544e-06,1.57959183673469e-05,3.70068027210884e-06,7.43537414965986e-05,5.24285714285714e-05,4.01360544217687e-07,4.91836734693878e-06,4.54965986394558e-05,4.84353741496599e-06,5.4421768707483e-06,8.70748299319728e-07,3.33333333333333e-07,8.42176870748299e-06,1.74829931972789e-06,0,1.34149659863945e-05,1.09659863945578e-05,2.10884353741497e-06,2.04557823129252e-05,2.83945578231293e-05,1.20748299319728e-05,3.71224489795918e-05,4.38503401360544e-05,1.70748299319728e-05,0.000208925170068027,6.46258503401361e-07,1.14965986394558e-06,2.46938775510204e-06,6.73469387755102e-07,0,1.9047619047619e-07,0,0,0,0,8.96598639455782e-06,1.06122448979592e-06,0,1.0952380952381e-06,1.36054421768707e-07,7.14285714285714e-07,4.31972789115646e-06,4.48979591836735e-07,4.69387755102041e-07,7.14285714285714e-07,6.93877551020408e-07,2.99319727891156e-07,2.51700680272109e-07,4.99319727891156e-06,1.01700680272109e-05,1.3265306122449e-06,1.63265306122449e-07,8.16326530612245e-08,0,1.79591836734694e-06,7.95918367346939e-07,5.17006802721088e-07,1.22448979591837e-07,4.76190476190476e-08,0,3.44353741496598e-05,2.72108843537415e-07,4.89795918367347e-07,4.01360544217687e-07,0,1.36054421768707e-08,8.36734693877551e-07,5.57823129251701e-07,6.46258503401361e-07,0,0,5.37414965986395e-06,8.16326530612245e-08,0,1.56462585034014e-07,0,0,0,0,0,0,3.19727891156463e-07,0,0,0,0,0,0,0,0,0,0,0,0
196,0.497806,2014-05-04 - 2014-11-16,1.04081632653061e-06,2.19387755102041e-07,4.22040816326531e-05,1.50765306122449e-05,1.02040816326531e-07,1.8280612244898e-05,1.83673469387755e-07,9.43724489795918e-05,9.10459183673469e-05,5.31122448979592e-06,8.26530612244898e-07,3.65969387755102e-05,3.6969387755102e-05,3.57142857142857e-08,5.10204081632653e-09,0,1.24795918367347e-05,1.63265306122449e-07,5.56122448979592e-07,4.59183673469388e-08,3.62244897959184e-07,2.74489795918367e-06,3.97959183673469e-07,7.14285714285714e-08,2.24438775510204e-05,9.53622448979592e-05,0.000119071428571429,1.5530612244898e-05,1.47295918367347e-05,2.40918367346939e-05,4.83673469387756e-06,7.29591836734694e-07,0.000775357142857143,2.14642857142857e-05,1.72959183673469e-06,1.3265306122449e-07,1.1734693877551e-07,0,0,1.98979591836735e-07,3.06122448979592e-08,3.01020408163265e-07,1.58163265306122e-06,0,3.57142857142857e-07,0,2.19387755102041e-06,1.53061224489796e-06,7.60204081632653e-07,6.32142857142857e-06,2.55459183673469e-05,0.000183357142857143,1.53775510204082e-05,7.24489795918367e-07,4.14285714285714e-06,5.22857142857143e-05,5.6734693877551e-06,4.08163265306123e-06,1.26530612244898e-06,2.5e-07,6.24489795918367e-06,5.36224489795918e-06,0,1.13571428571429e-05,9.39438775510204e-05,1.58163265306122e-06,5.72448979591837e-06,4.9795918367347e-06,7.76530612244898e-06,0.00018219387755102,1.72040816326531e-05,2.51530612244898e-05,0.00014269387755102,1.07142857142857e-07,1.34183673469388e-06,1.91326530612245e-06,5.05102040816327e-07,0,3.57142857142857e-08,0,0,0,0,7.48469387755102e-06,7.95918367346939e-07,0,8.21428571428571e-07,2.19387755102041e-07,5.35714285714286e-07,3.16836734693878e-06,3.36734693877551e-07,2.80612244897959e-07,2.09183673469388e-07,4.48979591836735e-07,2.85714285714286e-07,5.10204081632653e-08,3.06122448979592e-06,7.30102040816327e-06,1.05612244897959e-06,1.83673469387755e-07,0,0,6.83673469387755e-07,4.33673469387755e-07,8.31632653061224e-07,7.14285714285714e-08,3.57142857142857e-08,0,0.00019290306122449,2.04081632653061e-07,3.6734693877551e-07,7.14285714285714e-08,0,6.73469387755102e-07,2.55102040816327e-07,2.14285714285714e-07,2.04081632653061e-07,0,0,4.03061224489796e-06,1.07142857142857e-07,7.14285714285714e-08,7.14285714285714e-08,7.14285714285714e-08,4.35102040816327e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0.62092,2014-05-04 - 2014-11-22,1.00990099009901e-06,2.12871287128713e-07,5.68118811881188e-05,1.98415841584158e-05,9.9009900990099e-08,1.70792079207921e-05,2.17821782178218e-07,1.8009900990099e-05,8.99257425742574e-05,4.23267326732673e-06,1.35643564356436e-06,4.9049504950495e-05,3.70643564356436e-05,7.72277227722772e-07,6.43564356435644e-08,0,4.33168316831683e-06,2.27722772277228e-07,1.98019801980198e-07,1.13861386138614e-07,7.02970297029703e-07,3.50495049504951e-06,0,0,2.22673267326733e-05,4.44653465346535e-05,0.000715415841584158,1.5539603960396e-05,1.65346534653465e-06,6.48019801980198e-06,2.08762376237624e-05,2.6980198019802e-06,0.000551747524752475,6.05940594059406e-06,1.67821782178218e-06,1.28712871287129e-07,1.13861386138614e-07,0,0,2.27722772277228e-07,9.9009900990099e-08,9.76732673267327e-06,5.69306930693069e-07,0,1.37128712871287e-06,0,1.09504950495049e-05,1.56435643564356e-06,3.46534653465347e-08,1.4049504950495e-05,0.000245019801980198,0.000101306930693069,1.64851485148515e-06,0,7.92079207920792e-08,7.61386138613862e-06,6.3019801980198e-06,3.63366336633663e-06,1.54455445544554e-06,1.20544554455446e-05,6.12871287128713e-06,5.29207920792079e-06,0,3.2673267326731e-07,1.87920792079208e-05,1.53465346534653e-06,1.41089108910891e-06,2.5950495049505e-05,7.47524752475248e-07,0.000422673267326733,7.63861386138614e-06,4.74257425742574e-06,2.38118811881188e-06,5.44554455445545e-07,3.03465346534653e-06,1.85643564356436e-06,4.9009900990099e-07,0,3.46534653465347e-08,0,0,0,0,7.1039603960396e-06,9.45544554455446e-07,0,7.97029702970297e-07,2.12871287128713e-07,3.86138613861386e-07,3.14356435643564e-06,3.26732673267327e-07,1.83168316831683e-07,1.11831683168317e-05,5.04950495049505e-07,2.77227722772277e-07,2.77227722772277e-07,3.63366336633663e-06,7.4009900990099e-06,1.02475247524752e-06,1.78217821782178e-07,0,0,1.51485148514851e-06,6.68316831683168e-07,0,1.33663366336634e-07,3.46534653465347e-08,0,0.000390732673267327,1.98019801980198e-07,3.56435643564356e-07,0,0,2.12871287128713e-07,0,0,1.98019801980198e-07,0,0,3.91089108910891e-06,0,0,0,1.33663366336634e-07,0,5.32673267326733e-06,1.27574257425743e-05,1.18316831683168e-06,3.15841584158416e-06,3.96039603960396e-07,0,0,0,0,0,0,0,0,0,0,0,0
217,0.57587,2014-05-04 - 2014-12-07,9.40092165898618e-07,1.9815668202765e-07,3.57373271889401e-05,1.40230414746544e-05,9.21658986175115e-08,9.94930875576037e-06,5.99078341013825e-08,0.00015163133640553,8.38341013824885e-05,4.56221198156682e-07,1.14285714285714e-06,1.52119815668203e-05,3.43963133640553e-05,1.02304147465438e-06,5.99078341013825e-08,2.11981566820276e-07,5.92626728110599e-06,2.11981566820276e-07,1.036866359447e-06,3.17972350230415e-07,2.8110599078341e-07,7.91244239631337e-06,2.11981566820276e-07,4.7926267281106e-07,2.07281105990783e-05,7.3258064516129e-05,0.00040852534562212,9.56682027649769e-06,1.26774193548387e-05,4.33179723502302e-07,3.00184331797235e-05,2.96774193548387e-06,0.000683622119815668,9.47926267281106e-06,1.56221198156682e-06,4.14746543778802e-08,1.05990783410138e-07,0,2.67281105990783e-07,2.11981566820276e-07,1.75115207373272e-07,2.71889400921659e-07,4.23963133640553e-07,0,2.65437788018433e-06,0,1.89861751152074e-06,1.35023041474654e-06,2.35023041474654e-07,8.1889400921659e-06,1.52857142857143e-05,2.28294930875576e-05,0.00010278801843318,2.39677419354839e-05,7.37327188940092e-08,7.08294930875576e-06,2.44516129032258e-05,3.68663594470046e-06,1.52073732718894e-06,1.19815668202765e-07,5.70506912442396e-06,1.25714285714286e-05,0,7.6258064516129e-05,1.95760368663594e-05,4.19354838709677e-07,1.3036866359447e-05,1.27972350230415e-05,1.51152073732719e-06,0.000144700460829493,0.000112087557603687,2.41244239631336e-05,2.00460829493088e-06,6.88018433179723e-06,4.05529953917051e-07,1.72811059907834e-06,4.56221198156682e-07,0,1.79723502304147e-07,1.05990783410138e-07,0,0,0,6.75115207373272e-06,8.80184331797235e-07,0,7.41935483870968e-07,1.9815668202765e-07,4.83870967741935e-07,2.92626728110599e-06,1.9815668202765e-07,3.17972350230415e-07,4.83870967741935e-07,4.70046082949309e-07,1.52073732718894e-07,5.99078341013825e-08,3.38248847926267e-06,6.88940092165899e-06,5.80645161290322e-07,1.01382488479263e-07,1.61290322580645e-07,0,5.29953917050691e-07,6.22119815668203e-07,5.85253456221198e-07,0,3.2258064516129e-08,0,0.000351258064516129,1.84331797235023e-07,3.31797235023041e-07,0,0,4.60829493087558e-08,2.11981566820276e-07,0,1.84331797235023e-07,0,0,3.64055299539171e-06,0,0,0,0,0,0,0,0,0,0,2.11981566820276e-07,0,0,0,0,0,0,1.05990783410138e-07,6.91244239631336e-07,0,0,0
227,0.524777,2014-05-04 - 2014-12-17,8.98678414096916e-07,1.45374449339207e-07,4.0273127753304e-05,1.82995594713656e-05,8.81057268722467e-08,1.30308370044053e-05,1.67400881057269e-07,1.36123348017623e-06,8.00969162995595e-05,9.03083700440529e-07,3.92070484581498e-07,2.69603524229075e-06,3.04273127753304e-05,1.02202643171806e-06,7.22466960352423e-07,0,9.24229074889868e-06,2.02643171806167e-07,1.40132158590308e-05,5.72687224669603e-08,3.48017621145374e-07,6.4273127753304e-06,1.49779735682819e-07,0,1.9726872246696e-05,3.05198237885462e-05,0.000377259911894273,9.65198237885463e-06,5.95594713656388e-06,1.42290748898679e-06,1.14933920704846e-05,2.24669603524229e-07,0.000671678414096916,2.27312775330396e-06,1.49339207048458e-06,1.14537444933921e-07,1.01321585903084e-07,0,4.40528634361234e-08,2.02643171806167e-07,3.03964757709251e-07,2.59911894273128e-07,5.06607929515419e-07,0,7.31277533039647e-07,0,4.37444933920705e-06,1.3920704845815e-06,3.08370044052863e-08,6.54625550660793e-06,0.000109933920704846,1.68898678414097e-05,9.68810572687225e-05,2.6863436123348e-05,7.04845814977974e-08,8.65726872246696e-05,2.24052863436123e-05,3.52422907488987e-06,8.89867841409692e-07,2.15859030837004e-07,5.45374449339207e-06,1.25286343612335e-05,0,6.33480176211451e-06,1.30660792951542e-05,1.36563876651982e-06,1.30660792951542e-05,1.01409691629956e-05,2.90748898678414e-06,8.35770925110132e-05,1.07665198237885e-05,3.79339207048458e-05,1.92511013215859e-06,2.84581497797357e-06,1.00881057268722e-06,1.65198237885463e-06,3.48017621145374e-07,0,1.18942731277533e-07,0,0,0,0,6.51101321585903e-06,8.41409691629956e-07,0,7.09251101321586e-07,1.23348017621145e-07,4.62555066079295e-07,2.79735682819383e-06,2.90748898678414e-07,2.15859030837004e-07,1.80616740088106e-07,4.49339207048458e-07,2.46696035242291e-07,0,3.18942731277533e-06,6.54185022026432e-06,6.6079295154185e-08,1.58590308370044e-07,4.40528634361234e-08,0,1.93832599118943e-07,3.56828193832599e-07,2.81938325991189e-07,0,3.08370044052863e-08,0,0.000347550660792952,1.76211453744493e-07,3.17180616740088e-07,0,0,0,0,0,1.76211453744493e-08,0,0,3.48017621145374e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0.611448,2014-05-04 - 2015-01-06,6.23481781376518e-07,1.74089068825911e-07,4.41417004048583e-05,1.57692307692308e-05,2.02429149797571e-08,3.38137651821862e-05,4.33198380566802e-07,3.75425101214575e-05,7.21619433198381e-05,1.44534412955466e-06,1.52631578947368e-06,2.27044534412955e-05,1.63765182186235e-05,3.23886639676114e-08,5.26315789473684e-08,0,3.95141700404858e-06,1.33603238866397e-06,5.66801619433198e-08,9.31174089068826e-08,3.56275303643725e-07,8.03238866396761e-06,3.23886639676113e-08,2.99595141700405e-07,1.71133603238866e-05,0.000100376518218623,0.000366368421052632,7.97570850202429e-06,1.32267206477733e-05,1.84534412955466e-05,6.11862348178138e-05,3.12955465587045e-06,0.000597854251012146,7.2834008097166e-06,1.37246963562753e-06,7.28744939271255e-08,9.31174089068826e-08,3.23886639676113e-08,2.18623481781377e-07,0.00011453036437247,2.02429149797571e-08,2.38866396761134e-07,4.04858299595141e-09,5.03238866396761e-06,6.68016194331984e-07,0,1.61943319838057e-06,5.26315789473684e-07,9.7165991902834e-08,6.61538461538461e-06,5.72712550607287e-05,0.000110740890688259,3.45060728744939e-05,4.51417004048583e-06,4.27935222672065e-06,2.57692307692308e-05,1.62024291497976e-05,3.20647773279352e-06,7.61133603238867e-07,1.21457489878542e-07,4.95141700404858e-06,1.06477732793522e-06,3.4412955465587e-07,0.000153133603238866,1.117004048583e-05,1.12955465587045e-06,9.00404858299595e-06,3.46963562753036e-06,8.38056680161943e-06,2.28663967611336e-05,1.22672064777328e-05,6.02429149797571e-05,1.09311740890688e-06,1.25506072874494e-07,2.67206477732793e-07,1.26720647773279e-06,3.68421052631579e-07,0,2.02429149797571e-08,0,0,0,0,5.8502024291498e-06,7.40890688259109e-07,6.07287449392713e-08,6.51821862348178e-07,1.1336032388664e-07,4.25101214574899e-07,2.38461538461538e-06,2.06477732793522e-07,2.46963562753036e-07,4.25101214574899e-07,3.80566801619433e-07,1.78137651821862e-07,7.57085020242915e-07,2.97165991902834e-06,6.00404858299595e-06,7.77327935222672e-07,1.1336032388664e-07,0,0,0,5.1417004048583e-07,2.99595141700405e-07,0,2.83400809716599e-08,0,0.000306931174089069,1.61943319838057e-07,2.30769230769231e-07,5.02024291497976e-07,2.39676113360324e-06,4.45344129554656e-07,7.69230769230769e-08,8.46153846153846e-07,2.02429149797571e-08,3.23886639676113e-08,3.1497975708502e-06,2.96356275303644e-06,9.87854251012146e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0.559319,2014-05-04 - 2015-01-14,2.54901960784314e-07,4.27450980392157e-07,4.14196078431373e-05,1.44078431372549e-05,6.11764705882353e-07,3.8878431372549e-05,2.27450980392157e-07,5.81686274509804e-05,6.88156862745098e-05,1.34039215686275e-05,1.59607843137255e-06,2.96705882352941e-05,4.27450980392156e-07,7.84313725490196e-08,3.92156862745098e-08,3.67450980392157e-06,9.59607843137255e-06,5.5156862745098e-05,7.45098039215686e-08,0,4.66666666666667e-07,7.3921568627451e-06,9.01960784313725e-08,1.84313725490196e-07,1.52509803921569e-05,0.000186356862745098,0.000186156862745098,2.74509803921571e-08,1.38980392156863e-05,2.29921568627451e-05,6.31725490196078e-05,1.64705882352941e-06,0.000205454901960784,2.0556862745098e-05,1.41176470588235e-07,1.17647058823529e-08,6e-07,7.33333333333333e-07,9.01960784313725e-08,5.83529411764706e-06,3.33333333333333e-07,9.41176470588235e-08,2.66666666666667e-07,9.01960784313725e-08,8.11764705882353e-07,4.11764705882353e-07,1.55686274509804e-06,5.05882352941176e-07,1.09803921568627e-07,2.77254901960784e-06,1.68823529411765e-05,0.000136282352941176,1.79803921568627e-05,2.05294117647059e-05,1.03921568627451e-06,0.000106725490196078,5.63529411764706e-06,3.04705882352941e-06,1.05490196078431e-06,1.01960784313725e-07,4.71764705882353e-06,4.35686274509804e-06,3.2156862745098e-07,0.000310090196078431,7.87843137254902e-06,8.03921568627451e-07,3.83176470588235e-05,1.46352941176471e-05,1.72941176470588e-06,4.74117647058824e-05,1.52549019607843e-05,9.56862745098039e-07,2.50235294117647e-05,5.49019607843138e-08,2e-07,1.47058823529412e-06,3.88235294117647e-07,0,2.74509803921569e-08,0,0,0,0,5.83529411764706e-06,7.49019607843137e-07,0,6.31372549019608e-07,1.68627450980392e-07,4.11764705882353e-07,2.49019607843137e-06,2.58823529411765e-07,2.70588235294118e-07,4.11764705882353e-07,4e-07,2.19607843137255e-07,3.92156862745098e-08,2.87843137254902e-06,5.86274509803922e-06,8.11764705882353e-07,1.41176470588235e-07,0,0,0,5.29411764705882e-07,0,0,2.74509803921569e-08,0,0.000309678431372549,1.56862745098039e-07,2.82352941176471e-07,0,0,3.92156862745098e-08,0,0,1.56862745098039e-07,0,0,3.09803921568627e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
