date.difference,mag.dist,date.diff,Hydrogenoanaerobacterium,Granulicatella,Coprococcus,Phascolarctobacterium,Victivallis,Dorea,Desulfosporosinus,Ruminococcus,Peptostreptococcus,Sarcina,Marvinbryantia,Subdoligranulum,Akkermansia,Veillonella,Campylobacter,Tetragenococcus,Dialister,Pantoea,Pseudomonas,Enterorhabdus,Christensenella,Collinsella,Candidatus.Arthromitus,Bacillus,Gemella,Parabacteroides,Faecalibacterium,Anaerotruncus,Streptococcus,Alistipes,Anaerostipes,Anaerosporobacter,Clostridium,Butyricimonas,Coprobacillus,Holdemania,Alkalispirillum,Macellibacteroides,Propionispora,Enterobacter,Peptococcus,Finegoldia,Escherichia,Klebsiella,Oscillibacter,Halorhodospira,Lactobacillus,Serratia,Shigella,Bilophila,Pseudobutyrivibrio,Blautia,Morganella,Providencia,Salmonella,Eubacterium,Sutterella,Peptoniphilus,Adlercreutzia,Corynebacterium,Parvimonas,Parasutterella,Tatumella,Bacteroides,Butyrivibrio,Flavonifractor,Barnesiella,Desulfovibrio,Prevotella,Roseburia,Lachnospira,Thalassospira,Pectobacterium,Acetitomaculum,Odoribacter,Mannheimia,Gordonibacter,Leuconostoc,Paludibacter,Sporobacter,Aquisalimonas,Aggregatibacter,Sporomusa,Moryella,Actinomyces,Gardnerella,Eikenella,Oribacterium,Erysipelatoclostridium,Eggerthella,Varibaculum,Oscillospira,Actinobacillus,Bifidobacterium,Haemophilus,Anaerofilum,Paenibacillus,Fusobacterium,Megasphaera,Herbaspirillum,Papillibacter,Johnsonella,Thiothrix,Lactococcus,Enorma,Porphyromonas,Dysgonomonas,Olsenella,Flavobacterium,Enterococcus,Cronobacter,Intestinimonas,Pediococcus,Shuttleworthia,Alicyclobacillus,Robinsoniella,Erwinia,Citrobacter,Chromobacterium,Weissella,Plesiomonas,Aeromonas,Anaerococcus,Candidatus.Armantifilum,Anaeroplasma,Lonsdalea,Flexibacter,Devosia,Chryseobacterium,Planifilum,Turicibacter,Natranaerovirga,Howardella,Brevundimonas,Cellvibrio,Rahnella,Hafnia,Yersinia,Francisella,Methylobacter,Rhodobacter,Dechloromarinus,Ewingella,Thermus,Nitrosomonas
311040,0.573588,2015-01-14 - 2014-01-19,0.000269,0.000152,0.020107,0.000237,4.8e-05,0.019249,9.4e-05,0.011018,0.005754,0.002727,0.001717,0.002245,0.04244,6.8e-05,5.2e-05,0.000937,0.012724,0.002918,3.8e-05,2.3e-05,0.000393,0.00625,2.3e-05,1.5e-05,0.001048,0.028285,0.040578,0.006722,0.000529,8.70000000000003e-05,0.022124,0.000417,0.090294,0.003827,0.000109,0.000451,0.000176,0.000187,2.3e-05,0.001513,1.8e-05,3.5e-05,4.7e-05,2.3e-05,0.000287,8.4e-05,0.01248,0.000176,3.5e-05,0.001007,0.002594,0.098024,0.004838,0.005235,0.000167,0.019303,0.000199,2.3e-05,0.000132,1.2e-05,1.3e-05,0.000544,8.2e-05,0.058221,0.002931,3e-05,0.010985,0.000109,0.000621,0.003912,0.002438,0.013063,0.001577,0.000194,0.000793,0.00016,5.3e-05,5.3e-05,3.2e-05,4.3e-05,0.000208,1.6e-05,0.000101,1.1e-05,4.3e-05,0.000139,1.6e-05,7.5e-05,2.1e-05,5.3e-05,4.8e-05,5.9e-05,1.1e-05,0.000346,4.8e-05,2.7e-05,2.7e-05,0.001039,0.000474,0.004385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594432,0.48902,2015-01-14 - 2013-02-25,3.6e-05,0.000152,0.001665,0.000169,0.000176,0.016481,9.4e-05,0.020923,0.004341,0.000907,0.00214,0.001668,0.007,2.3e-05,0,0.000937,0.004465,0.013987,5.9e-05,2.3e-05,0.000214,0.001073,2.3e-05,3.2e-05,0.000838,0.013371,0.004179,0.009626,0.010325,0.009351,0.038179,0.000309,0.048006,0.002841,0.000375,5.6e-05,0.000142,3.9e-05,0,0.008571,0.000105,1.2e-05,2.4e-05,2.2e-05,1.3e-05,0.000105,0.001982,0.000187,3.5e-05,0.000774,0.011316,0.097149,0.004748,0.005235,0.00016,0.026361,0.000165,2.3e-05,0.000122,2.3e-05,0.000236,6e-05,7.6e-05,0.068138,0.013059,0.000105,0.012201,0.000883999999999999,0.000293,0.008573,0.005622,0.000205,0.001911,0.000262,0.000769,0.000373,0,0,0,0,0,2.3e-05,0,0.000339,2.3e-05,0,0,0,2.3e-05,6.8e-05,0.000362,3.4e-05,0,0.00026,0,0,0.000102,0.002091,0.000147,4.5e-05,2.3e-05,0,0.00061,0,9e-05,0,4.5e-05,0,0,0,0.000362,0,0,0,0,0,0,9e-05,0,0,0,0,0.000113,0,0,0,0,2.3e-05,0,0,0,0,0,2.3e-05,0,0,0,0,0,0,0,0,0,0,0
21600,0.754949,2015-01-14 - 2015-02-08,0.000269,0.000152,0.003878,4.5e-05,0.000135,0.021918,9.4e-05,0.035684,0.000582,0.002449,0.003549,0.006524,0.003669,5.9e-05,2.3e-05,0.000937,0.000289,0.014111,1.8e-05,2.3e-05,1.8e-05,0.002987,2.3e-05,4.7e-05,0.000609,0.05162,0.153487,0.002683,0.005276,0.006493,0.028875,0.000433,0.098403,0.005275,0.000375,2.3e-05,0.000176,0.000187,2.3e-05,0.001534,0.000105,3.5e-05,4.7e-05,2.3e-05,2.9e-05,0.000105,0.001577,0.000187,3.5e-05,0.001389,0.011632,0.089531,0.004856,0.005235,0.000281,0.023712,0.00044,2.3e-05,0.000218,2.3e-05,6e-06,0.000955,8.2e-05,0.098778,0.002892,0.000105,0.010528,0.006338,0.00011,0.030922,0.0019,0.000322,0.006821,0.000207,0.000816,0,4.1e-05,0,0,0,0,0,0,0,8.2e-05,0,0,4.1e-05,4.1e-05,0,0,0,0,0.000495,0,0,0,0,0,0,0,0,0,0,0.000247,0,0,4.1e-05,0,0,0,4.1e-05,0,0,0,0,0,0,0,0,0,0,0,0.000515,0,0,0,0,0,0,0,0,0,4.1e-05,0.000144,0,0,0,0,0,0,0,0,0,0
256608,0.693549,2015-01-14 - 2014-03-23,7.5e-05,0.000152,0.004366,0.011233,9.9e-05,0.002614,9.4e-05,0.070461,0.000644,0.003665,0.000505,0.004554,0.000223,0.000436,2.3e-05,0.000937,0.000705000000000001,0.014111,5.9e-05,2.3e-05,0.000551,0.000146,2.3e-05,4.7e-05,0.000609,0.039045,0.102838,0.000404,0.000525,0.000332000000000001,0.007892,0.000332,0.097556,0.003194,0.000375,2.3e-05,6.1e-05,0.000187,2.3e-05,0.001534,0.000239,3.5e-05,0.000106,2.3e-05,0.000657,0.000105,0.003009,3.4e-05,3.5e-05,0.000371,0.010435,0.013586,0.004918,0.005235,0.000281,0.015477,0.001791,2.3e-05,0.000198,2.3e-05,3.5e-05,0.003747,8.2e-05,0.082214,0.00087,0.000105,0.01092,0.005156,0.000632,0.001795,0.006635,0.014591,0.006862,0.00019,0.000838,0,0,0,0,0,0,0,0,0,7.7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000459,0,0,0,7.7e-05,0,0,0,0,0,0,0.130854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153,0,0,0,0,0,0
571104,0.578336,2015-01-14 - 2013-03-24,0.000158,0.000152,0.002184,0.000527,0.000176,0.007342,1.7e-05,0.00967800000000001,0.000366,0.002666,0.00211,0.000736,0.0071,2.3e-05,2.3e-05,0.000937,0.002162,0.014,5.9e-05,2.3e-05,2.3e-05,0.002036,2.3e-05,4.7e-05,0.000609,0.030115,0.007345,0.002163,0.002723,0.004794,0.006887,0.00312,0.06427,0.002271,0.000375,2.3e-05,0.000176,0.000187,2.3e-05,0.001534,0.000105,3.5e-05,4.7e-05,2.3e-05,0.000707,0.000105,0.000633,0.000202,3.5e-05,0.001964,0.025161,0.046663,0.004918,0.005235,5.9e-05,0.051738,0.000199,2.3e-05,7e-05,2.3e-05,3.5e-05,0.000117,8.2e-05,0.099769,0.005556,0.000105,0.01158,0.003248,0.00041,0.004957,0.029453,0.003338,0.006529,0.003672,0.001649,0,0,0,0,0.000167,0,0,0,0.000111,0,0,0,0.000111,0,0,0.000111,0.000555,0.000111,0,0,0,0.000111,0.000167,0,0,0,0.000111,0,0,0,0,0,0.000111,0,0,0.001998,0.000111,0,0.001055,0,0,0,0.000111,0,0,0.000833,0,0,0,0,0.000222,0.000111,0,0,0,0,0,0,0,0,0.000333,0.011325,0.054402,0,0,0.000722,0,0.017819,0,0
540000,0.637853,2015-01-14 - 2013-04-29,0.000269,0.000152,0.000237,0.00371,0.00015,0.009964,9.4e-05,0.052687,0.000316,0.002939,0.000797,0.012081,0.003292,0.001593,6e-06,0.000937,0.004198,0.014051,0.000779,2.3e-05,9.8e-05,0.003744,2.3e-05,4.7e-05,0.000471,0.039225,0.086713,0.003182,0.00267,0.000163,0.005106,0.000407,0.085475,0.001557,0.000375,4.6e-05,0.000176,0.000187,2.3e-05,0.001534,5.3e-05,3.5e-05,4.7e-05,2.3e-05,5.1e-05,6.2e-05,0.011853,0.000161,3.5e-05,0.001526,0.012371,0.037179,0.004918,0.005235,0.000229,0.013797,0.002902,2.3e-05,0.000353,2.3e-05,3.5e-05,0.001205,8.2e-05,0.071826,0.00041,1e-05,0.011465,0.004454,0.000632,0.039432,0.01421,0.000403,0.006819,0.000776,0.002738,0,0,0,0,1.7e-05,0,8.6e-05,0,0,9.5e-05,0,0,0,3.5e-05,0,0,2.6e-05,5.2e-05,0.001235,0,6e-05,0,0.000121,0,0.000423,0,0,0,0,0,0,0,0,0.001166,0,0.00038,0,0,0,0,0,0,0,0,0,0.000225,0,0,0,0,0,0,0,0,0,0,0,0,0.00051,0,0.000363,0.000216,0.047852,0,0,0,0,0,0.000121,0
877824,0.839034,2015-01-14 - 2012-04-03,0.000269,0.000152,0.004547,0.00304,0.000176,0.013196,9.4e-05,0.028009,0.000644,0.003425,0.000222,0.020928,0.018613,2.3e-05,2.3e-05,0.000937,0.00932,0.013991,5.9e-05,2.3e-05,2.3e-05,0.003242,2.3e-05,4.7e-05,0.000609,0.053811,0.020907,0.013564,0.003549,0.011314,0.036831,0.000645,0.080701,0.006704,0.000375,2.3e-05,0.000176,0.000187,2.3e-05,0.001534,0.000105,3.5e-05,0.000133,2.3e-05,7e-05,0.000105,0.000615,0.002448,3.5e-05,0.002131,0.010371,0.065305,0.004918,0.005235,0.000281,0.018351,0.000199,9.7e-05,0.000229,2.3e-05,3.5e-05,0.000302,8.2e-05,0.085343,0.000869,0.000105,0.011619,0.001267,0.000632,0.000732,0.002089,0.000714,0.006862,0.00039,0.00096,0,0.00012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018,0,0,0.00012,0,0,0,0.00012,0,0,0,0,0,0,0,0.00012,0,0.263505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559008,0.550729,2015-01-14 - 2013-04-07,0.000248,0.000133,0.002066,0.000334,0.000162,0.004349,3.8e-05,0.041165,0.026485,0.002331,0.000237,0.000432,0.00676,0.000324,5e-06,0.000937,0.009785,0.014042,9.4e-05,2.3e-05,6.7e-05,0.000344,2.3e-05,5.7e-05,0.014188,0.017612,0.007821,0.000187,0.003581,0.005007,0.007617,0.000259,0.089349,0.000712,0.000257,6.7e-05,0.000176,0.000187,2e-06,0.001534,0.000105,3.5e-05,5e-05,2.3e-05,0.00025,0.000105,0.00273,0.000383,3.5e-05,0.001864,0.007969,0.015882,0.004696,0.005235,0.000107,0.028596,0.000169,2.3e-05,7.6e-05,2.3e-05,0.00066,0.000103,6.8e-05,0.073071,0.001674,5.6e-05,0.010904,0.003106,0.000139,0.022124,0.031027,0.00879,0.000985,0.001204,0.001847,0.01115,0,0,1.4e-05,0,0,0.000181,0,1.4e-05,1.4e-05,0,0,5.6e-05,0,0,0.000208,1.4e-05,1.4e-05,2.1e-05,0.000118,0,6.3e-05,0.010101,8.3e-05,1.4e-05,3.5e-05,0,0,0,0,1.4e-05,0.000167,1.4e-05,0,1.4e-05,0.020932,1.4e-05,0,0,0,0,1.4e-05,4.9e-05,0,0,0.000111,0,5e-04,0,0,0.000104,0,0,0,0,0,0,0,0,0,3.5e-05,0.000535,0.022675,0,0,1.4e-05,0.000215,0.000111,0,0
220320,0.647261,2015-01-14 - 2014-05-04,2.8e-05,0.000152,0.004673,0.003974,2e-05,0.012125,8.8e-05,0.050997,0.00016,0.003262,0.00038,0.003661,0.000474,2e-05,2.3e-05,0.000937,0.000324,0.014105,1.4e-05,2e-05,0.000209,0.001354,2.3e-05,1.6e-05,0.000206,0.042008,0.057321,0.001293,0.002961,0.000434,0.017155,0.000262,0.094989,0.003669,0.000363,7.2e-05,6.9e-05,0.000187,1.1e-05,0.001455,9.3e-05,4.1e-05,0.000136,2.3e-05,0.000709,8.4e-05,0.000556,9.1e-05,3.5e-05,0.001104,0.010352,0.054384,0.004894,0.005235,2.7e-05,0.011972,0.001448,2.9e-05,0.000611,0.000145,5.00000000000001e-06,0.002914,8.2e-05,0.089665,0.016333,4.8e-05,0.009233,0.003216,0.000354,0.010275,0.011651,0.003823,0.005814,0.000458,0.001765,1.2e-05,9.2e-05,6e-06,9e-06,9e-06,0,0,0,3.7e-05,1.8e-05,0,0,1.2e-05,0.000192,0,6e-06,4.6e-05,0,0.000144,0,5.8e-05,0,6.7e-05,0.000141,0.000315,0.000113,0,0,0,0,1.8e-05,0,0,1.8e-05,0,0.078711,3.7e-05,5.2e-05,0,0,0,0,6e-06,0,0,0,0,4.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220320,0.559418,2015-01-14 - 2014-05-04,6.5e-05,0.000109,0.010562,0.003674,0.000156,0.009914,5.8e-05,0.014833,0.017548,0.003418,0.000407,0.007566,0.000109,2e-05,1e-05,0.000937,0.002447,0.014065,1.9e-05,0,0.000119,0.001885,2.3e-05,4.7e-05,0.003889,0.047521,0.04747,7.00000000000006e-06,0.003544,0.005863,0.016109,0.00042,0.052391,0.005242,3.6e-05,3e-06,0.000153,0.000187,2.3e-05,0.001488,8.5e-05,2.4e-05,6.8e-05,2.3e-05,0.000207,0.000105,0.000397,0.000129,2.8e-05,0.000707,0.004305,0.034752,0.004585,0.005235,0.000265,0.027215,0.001437,0.000777,0.000269,2.6e-05,0.001203,0.001111,8.2e-05,0.079073,0.002009,0.000205,0.009771,0.003732,0.000441,0.01209,0.00389,0.000244,0.006381,1.4e-05,5.09999999999999e-05,0.000375,9.9e-05,0,7e-06,0,0,0,0,0.001488,0.000191,0,0.000161,4.3e-05,0.000105,9.9e-05,0.000635,6.6e-05,6.9e-05,0.000105,0.000102,5.6e-05,1e-05,0.000734,0.001495,0.000207,3.6e-05,0,0,0,0,0.000135,0,0,7e-06,0,0.078968,4e-05,7.2e-05,0,0,1e-05,0,0,4e-05,0,0,0,0.00079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183168,0.782567,2015-01-14 - 2014-06-16,0.000224,0.000152,0.010033,0.001455,0.000116,0.008979,9.4e-05,0.096383,0.000644,0.00354,0.000959,0.006734,0.001984,4.7e-05,2.3e-05,0.000937,0.002214,0.014081,4.9e-05,1.3e-05,0.000117,0.000785,2.3e-05,4.7e-05,0.000609,0.048389,0.124566,0.000271,0.000114,0.006257,0.01854,0.000118,0.09547,0.005047,0.000375,2.7e-05,0.000156,0.000187,2.3e-05,0.001519,8.5e-05,2.5e-05,3.8e-05,2.3e-05,0.000631,9e-05,0.000545,0.000142,3.5e-05,0.00149,0.006028,0.060782,0.004918,0.005235,0.000261,0.014028,0.000186,2.3e-05,0.00027,2e-06,2.5e-05,0.001459,8.2e-05,0.09506,0.002376,3.5e-05,0.013023,0.006637,0.000522,0.028472,0.030362,0.002058,0.006572,0.000427,6.4e-05,0,1e-05,0,0,0,0,0,0,2e-05,2e-05,9.5e-05,0,0,4e-05,0,0,2e-05,0,1e-05,0,4e-05,0,0,0,0.00012,6e-05,0,0,1e-05,0,0,0,0,0,0.000245,0.04842,2e-05,0,8e-05,0,0,0,2e-05,0,0,0,0,0,0,0,1.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0
9504,0.709409,2015-01-14 - 2015-01-25,0.000165,0.000152,0.009505,0.000667,0.000176,0.036156,4.2e-05,0.082033,0.000514,0.003145,0.001807,0.000342,0.058316,2.3e-05,2.3e-05,0.000937,0.001227,0.014111,5.9e-05,0.000185,2.9e-05,0.001574,0.000185,5.7e-05,0.000609,0.038553,0.001169,0.002031,0.000112,0.002964,0.062817,0.000433,0.098357,0.005201,0.000375,2.3e-05,0.000176,0.000187,2.9e-05,0.001534,5.3e-05,3.5e-05,4.7e-05,2.3e-05,7e-05,0.000105,0.003308,0.000187,3.5e-05,0.000544,0.015003,0.10177,0.004918,0.005235,0.000281,0.025653,0.000199,2.3e-05,0.001725,2.3e-05,3.5e-05,0.000117,8.2e-05,0.097922,0.000723,0.000105,0.004221,0.003912,0.000398,0.006583,0.001373,0.000324,0.006862,3.5e-05,0.00031,0,0,0,5.2e-05,0,0,0,0,5.2e-05,5.2e-05,0,0,5.2e-05,0,0,0,0,0,7.8e-05,0,0,0,0,5.2e-05,0,5.2e-05,7.8e-05,0.000104,5.2e-05,0.00026,0.000104,7.8e-05,0.000104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504576,0.750923,2015-01-14 - 2013-06-09,0.000218,0.000144,0.002273,0.004963,0.000396,0.004868,9.4e-05,0.042665,0.001904,0.003465,0.00035,0.012383,0.004415,2.3e-05,2.3e-05,0.000937,0.005229,0.013935,6.2e-05,2.3e-05,0.000165,0.0017,2.3e-05,4.7e-05,0.000663,0.054352,0.103819,0.000542,0.002823,0.002691,0.004184,0.000402,0.089362,0.003785,0.000375,1.2e-05,0.000176,0.000187,2.3e-05,0.001526,8.5e-05,2.3e-05,0.000133,2.3e-05,0.000654,0.000105,0.00194,2.99999999999999e-06,4e-06,0.000273,0.013094,0.043894,0.004906,0.005235,0.000234,0.00513,0.002342,5.5e-05,0.000134,1.5e-05,2.7e-05,0.000251,8.2e-05,0.104058,0.000702,6.6e-05,0.012909,0.003906,0.000385,0.000253,0.019787,0.031163,0.006568,0.002706,0.000469,0.000305,0,0.000153,0,0,0,2.3e-05,0,0,4.7e-05,0,0,0,8e-06,0,5.9e-05,2.7e-05,6.3e-05,3.5e-05,1.6e-05,0,1.2e-05,0.00038,8e-06,0,1.6e-05,0,0,0,0,8e-06,0,0,1.6e-05,8e-06,0.122663,0,0,0,0,3.5e-05,0,0,5.5e-05,4.7e-05,0,0,5.9e-05,0,0,0,0,0,0,0,0,0,0,3.9e-05,0,0,0,0,0,0,0,0,0,0,0
474336,0.834141,2015-01-14 - 2013-07-14,0.000269,0.000152,0.005692,0.009288,0.000158,0.012772,9.4e-05,0.040075,5.89999999999999e-05,0.003375,0.000134,0.002626,0.00722,7.4e-05,2.3e-05,0.000937,0.005278,0.014111,5.9e-05,2.3e-05,0.00068,0.000792,2.3e-05,4.7e-05,0.000226,0.047519,0.124414,0.002215,0.000601,0.002199,0.01867,5.1e-05,0.099796,0.004957,0.000375,2.1e-05,0.000176,0.000187,2.3e-05,0.001534,8e-05,3.5e-05,0.00012,2.3e-05,0.001161,0.000105,0.014513,0.000152,3.5e-05,0.000698,0.013864,0.044638,0.004918,0.005235,0.000219,0.074488,0.002017,2.3e-05,4.4e-05,9.1e-05,1.8e-05,0.000226,8.2e-05,0.0958,0.005567,7e-05,0.012156,0.006613,0.000447,0.035987,0.033424,0.006847,0.006721,0.000601,0.000464,1.8e-05,5.3e-05,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,1.8e-05,0,0.000229,0,7e-05,0,3.5e-05,0,3.5e-05,1.8e-05,0,0,0,0,0,0,0,0,0,0,1.8e-05,0.059142,0,0,0,0,1.8e-05,0,6.2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451008,0.905429,2015-01-14 - 2013-08-10,0.000269,0.000152,0.003658,0.000342,3.1e-05,0.010006,9.4e-05,0.058677,0.000498,0.002527,0.000242,0.000604,0.007293,1.5e-05,2.3e-05,0.000937,0.005081,0.013822,5.9e-05,1.8e-05,0.000684,0.002629,2.3e-05,3.9e-05,0.000459,0.045353,0.183801,0.000847,0.000779,0.00752,0.030308,0.000417,0.094755,0.005183,0.000375,0.000111,0.000176,0.000187,2.3e-05,0.001534,9.4e-05,2.7e-05,5.1e-05,2.3e-05,0.003585,0.000105,0.002264,0.004261,3e-05,0.000627,0.006166,0.111048,0.004918,0.005235,1.3e-05,0.023989,4.5e-05,2.3e-05,9e-06,2.6e-05,7e-06,0.000509,8.2e-05,0.076521,0.04207,4.4e-05,0.007864,0.008804,0.000347,0.001413,0.006931,0.001173,0.006655,0.000261,0.000212,1.6e-05,6.5e-05,0,0,0,0,0,0,9.8e-05,4.9e-05,0,0,7.7e-05,0.000126,4.1e-05,0,0.001691,4.5e-05,0.000724,5.3e-05,8e-06,8e-06,3.3e-05,0,0.000614,3.3e-05,0,0,0,0,8e-06,0,0,0,0,0.106559,8e-06,0.000122,8e-06,0,8e-06,0,2e-05,0,0,0,0,1.6e-05,0,0,0,8e-06,0,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,0,0,0
134784,0.524031,2015-01-14 - 2014-08-11,0.000269,0.000152,0.012092,0.013924,0.000176,0.014808,9.4e-05,0.011017,0.000476,0.004583,0.000451,1.6e-05,0.006536,2.3e-05,2.3e-05,0.000685,0.000901,0.010829,5.9e-05,0.000229,2.3e-05,0.000827,2.3e-05,4.7e-05,0.00099,0.027511,0.008772,0.00128,0.004044,0.003909,0.014003,0.000433,0.098697,0.000294,0.000375,2.3e-05,0.000176,0.000187,2.3e-05,0.001534,0.000105,0.000217,4.7e-05,2.3e-05,0.000267,0.000105,0.000855,0.000187,3.5e-05,0.00174,0.007668,0.107688,0.00475,0.005235,0.001402,0.018885,3.1e-05,2.3e-05,0.001108,2.3e-05,0.003163,0.000117,8.2e-05,0.088419,0.000109,0.000105,0.011525,5.29999999999992e-05,0.000295,0.013213,0.003129,0.0024,0.001728,0.000236,0.001397,0.003703,0,0,0.000673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002104,0,0,0,0,0,0,0,0,0,0,0.000168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168,0,0,0,0,0,0,0.000168
125280,0.520881,2015-01-14 - 2014-08-22,0.000226,0.000152,0.006075,0.007061,0.000157,0.00643,6.5e-05,0.021211,0.000644,0.003057,0.00014,9.4e-05,0.005026,0.00018,2.3e-05,0.000937,0.002098,0.013981,5.9e-05,6e-06,3.5e-05,0.003036,2.3e-05,4.7e-05,0.000609,0.014466,0.01096,0.001546,0.001254,0.001014,0.023664,0.000303,0.099639,0.00161,0.000375,6e-06,0.000176,0.000187,6e-06,0.001534,0.000105,3.5e-05,2.5e-05,2.3e-05,0.000147,0.000105,0.000855,0.000406,3.5e-05,0.00046,0.008089,0.048719,0.004918,0.005235,0.000223,0.015425,0.000199,2.3e-05,0.000639,2.3e-05,3.5e-05,8.8e-05,8.2e-05,0.077248,0.004788,7.6e-05,0.01095,0.001561,0.000516,0.001887,0.001353,0.023371,0.001043,0.000107,0.002905,0,0,0,2.9e-05,0,0,0,0,0,7.2e-05,0.000275,0,0,0,2.9e-05,0,0,0,0.000246,0,0,0,2.9e-05,0,0,0,0,0,0,0,2.9e-05,4.3e-05,0,0,2.9e-05,0.080188,0,0,0,0,0,7.2e-05,0,0,0,0,0,0,2.9e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122688,0.644589,2015-01-14 - 2014-08-25,0.000269,0.000152,0.000184,0.019386,0.000176,0.010876,9.4e-05,0.025535,0.000765,0.0018,0.000155,0.003162,0.004507,2.3e-05,2.3e-05,0.000937,0.002399,0.003032,6e-05,2.3e-05,2.3e-05,0.005383,2.3e-05,4.7e-05,0.000549,0.028481,0.119875,0.000467,3.4e-05,0.003584,0.006139,0.000433,0.093202,0.004365,0.000315,1.7e-05,0.000176,0.000187,9.6e-05,0.003883,6.5e-05,3.5e-05,1.3e-05,3.7e-05,7e-05,2.6e-05,0.000855,0.000147,5.00000000000001e-06,0.001778,0.013076,0.029366,0.004858,0.005235,0.000182,0.030781,0.004087,2.3e-05,0.000545,2.3e-05,3.5e-05,0.002026,8.2e-05,0.063014,0.005078,0.000105,0.00832,0.006598,0.000632,0.00398,0.001978,0.000357,0.003251,0.00011,0.001897,0,0,0,0,0,0,0,0,0,0.000119,0,0,0,0,4e-05,0,0,7.9e-05,0,0,0,0,0,0.000159,6e-05,0,0,0,0,0,0,0,0,7.9e-05,0.000139,0.114288,0,0,0,0,0,0,0,0,0,4e-05,0,0,0,0,0,0,0,0,0,0,0,0,7.9e-05,0,0,0,0,0,0,0,0,0,0,0
768960,0.632581,2015-01-14 - 2012-08-07,0.000194,0.000152,0.003496,0.001439,0.000176,0.01559,9.4e-05,0.02263,0.000444,0.00321,0.000413,0.029956,0.005407,0.002684,2.3e-05,0.000937,0.029279,0.014111,5.9e-05,2.3e-05,1.2e-05,0.000334,2.3e-05,3.7e-05,0.000444,0.045539,0.069565,0.001444,0.006645,0.004614,0.013686,3.00000000000002e-06,0.072868,0.005178,0.000365,2.3e-05,0.000176,0.000177,1.7e-05,0.001504,0.000105,3.5e-05,0.000213,2.3e-05,0.000135,0.000105,0.000235,7.2e-05,5e-05,0.002131,0.009037,0.055141,0.004918,0.005205,0.000141,0.038421,1.1e-05,2.3e-05,0.00073,2.3e-05,2.5e-05,0.000173,6.7e-05,0.093828,0.008659,9.5e-05,0.010957,0.005317,0.000632,0.003947,0.001897,0.000714,0.00452,0.001302,0.000116,0,0,0,2e-05,0,0,0,1.5e-05,0.00027,2.5e-05,0,0,1e-05,0,1e-05,0,0.00019,8e-05,0.00014,5e-05,0.000115,0,0,1.5e-05,0,5e-05,0,0,2.5e-05,3.5e-05,1e-05,0,0,0,0,0.029122,0,0.000155,0,0,4.5e-05,4e-05,0.00012,1e-05,0,0,0,1.5e-05,0,0,0,0,0,0,0,0,1.5e-05,0,0,0,0,0,0,0,0,2.5e-05,0,0,0,0
